zip_code,county_name,state_code,state_name,city_name
"80901","El Paso County","CO","Colorado","Colorado Springs"
"80902","El Paso County","CO","Colorado","Colorado Springs"
"80903","El Paso County","CO","Colorado","Colorado Springs"
"80904","El Paso County","CO","Colorado","Colorado Springs"
"80905","El Paso County","CO","Colorado","Colorado Springs"
"80907","El Paso County","CO","Colorado","Colorado Springs"
"80908","El Paso County","CO","Colorado","Colorado Springs"
"80909","El Paso County","CO","Colorado","Colorado Springs"
"80910","El Paso County","CO","Colorado","Colorado Springs"
"80911","El Paso County","CO","Colorado","Colorado Springs"
"80912","El Paso County","CO","Colorado",""
"80913","El Paso County","CO","Colorado","Colorado Springs"
"80914","El Paso County","CO","Colorado","CHEY Mountain Air Force Base"
"80915","El Paso County","CO","Colorado","Colorado Springs"
"80916","El Paso County","CO","Colorado","Colorado Springs"
"80917","El Paso County","CO","Colorado","Colorado Springs"
"80918","El Paso County","CO","Colorado","Colorado Springs"
"80919","El Paso County","CO","Colorado","Colorado Springs"
"80920","El Paso County","CO","Colorado","Colorado Springs"
"80921","El Paso County","CO","Colorado","Colorado Springs"
"80922","El Paso County","CO","Colorado","Colorado Springs"
"80923","El Paso County","CO","Colorado","Colorado Springs"
"80924","El Paso County","CO","Colorado","Colorado Springs"
"80925","El Paso County","CO","Colorado","Colorado Springs"
"80927","El Paso County","CO","Colorado","Colorado Springs"
"80929","El Paso County","CO","Colorado","Colorado Springs"
"80930","El Paso County","CO","Colorado","Colorado Springs"
"80931","El Paso County","CO","Colorado","Colorado Springs"
"80932","El Paso County","CO","Colorado","Colorado Springs"
"80933","El Paso County","CO","Colorado","Colorado Springs"
"80934","El Paso County","CO","Colorado","Colorado Springs"
"80935","El Paso County","CO","Colorado","Colorado Springs"
"80936","El Paso County","CO","Colorado","Colorado Springs"
"80937","El Paso County","CO","Colorado","Colorado Springs"
"80938","El Paso County","CO","Colorado","Colorado Springs"
"80939","El Paso County","CO","Colorado","Colorado Springs"
"80949","El Paso County","CO","Colorado","Colorado Springs"
"80951","El Paso County","CO","Colorado","Colorado Springs"
"80960","El Paso County","CO","Colorado","Colorado Springs"
"80962","El Paso County","CO","Colorado","Colorado Springs"
"80970","El Paso County","CO","Colorado","Colorado Springs"
"81001","Pueblo County","CO","Colorado","Pueblo"
"81002","Pueblo County","CO","Colorado","Pueblo"
"81003","Pueblo County","CO","Colorado","Pueblo"
"81004","Pueblo County","CO","Colorado","Pueblo"
"81005","Pueblo County","CO","Colorado","Pueblo"
"81006","Pueblo County","CO","Colorado","Pueblo"
"81007","Pueblo County","CO","Colorado","Pueblo"
"81019","Pueblo County","CO","Colorado","Colorado City"
"81022","Pueblo County","CO","Colorado","Avondale"
"81024","Las Animas County","CO","Colorado","Boncarbo"
"81027","Las Animas County","CO","Colorado","Branson"
"81029","Baca County","CO","Colorado","Campo"
"81033","Crowley County","CO","Colorado","Crowley"
"81034","Crowley County","CO","Colorado","Ordway"
"81043","Prowers County","CO","Colorado","Hartman"
"81044","Bent County","CO","Colorado",""
"81046","Las Animas County","CO","Colorado","Hoehne"
"81049","Las Animas County","CO","Colorado","Kim"
"81057","Bent County","CO","Colorado","McClave"
"81077","Otero County","CO","Colorado","Swink"
"81081","Las Animas County","CO","Colorado","Trinchera"
"81082","Las Animas County","CO","Colorado","Trinidad"
"81087","Baca County","CO","Colorado","Vilas"
"81090","Baca County","CO","Colorado","Walsh"
"81121","Archuleta County","CO","Colorado","Arboles"
"81124","Conejos County","CO","Colorado","Capulin"
"81126","Costilla County","CO","Colorado","Chama"
"81128","Archuleta County","CO","Colorado","Chromo"
"81129","Conejos County","CO","Colorado","Conejos"
"81131","Saguache County","CO","Colorado","Crestone"
"81133","Costilla County","CO","Colorado","Sangre de Cristo Ranches"
"81135","Rio Grande County","CO","Colorado","Homelake"
"81136","Alamosa County","CO","Colorado","Hooper"
"81138","Costilla County","CO","Colorado","Jaroso"
"81141","Conejos County","CO","Colorado","Manassa"
"81143","Saguache County","CO","Colorado","Moffat"
"81148","Conejos County","CO","Colorado","Romeo"
"81149","Saguache County","CO","Colorado","Saguache"
"81152","Costilla County","CO","Colorado","Mesita"
"81155","Saguache County","CO","Colorado","Villa Grove"
"81157","Archuleta County","CO","Colorado","Pagosa Springs"
"81215","Fremont County","CO","Colorado","Cañon City"
"81221","Fremont County","CO","Colorado","Coal Creek"
"81222","Fremont County","CO","Colorado","Coaldale"
"81223","Fremont County","CO","Colorado","Cotopaxi"
"81224","Gunnison County","CO","Colorado","Crested Butte"
"81225","Gunnison County","CO","Colorado","Crested Butte"
"81227","Chaffee County","CO","Colorado","Salida"
"81228","Chaffee County","CO","Colorado","Twin Lakes"
"81233","Fremont County","CO","Colorado","Howard"
"81235","Hinsdale County","CO","Colorado","Lake City"
"81237","Gunnison County","CO","Colorado","Ohio City"
"81239","Gunnison County","CO","Colorado","Parlin"
"81241","Upper Bavaria","BY","Bavaria","Pasing-Obermenzing"
"81242","Chaffee County","CO","Colorado","Poncha Springs"
"81243","Upper Bavaria","BY","Bavaria","Munich"
"81244","Fremont County","CO","Colorado","Rockvale"
"81248","Saguache County","CO","Colorado","Sargents"
"81302","La Plata County","CO","Colorado","Durango"
"81303","La Plata County","CO","Colorado","Durango"
"81321","Montezuma County","CO","Colorado","Cortez"
"81327","Montezuma County","CO","Colorado","Lewis"
"81329","La Plata County","CO","Colorado","Marvel"
"81330","Montezuma County","CO","Colorado","Mesa Verde National Park"
"81332","Dolores County","CO","Colorado","Rico"
"81334","Montezuma County","CO","Colorado","Towaoc"
"81335","Montezuma County","CO","Colorado","Yellow Jacket"
"81401","Montrose County","CO","Colorado","Montrose"
"81402","Montrose County","CO","Colorado","Montrose"
"81410","Delta County","CO","Colorado",""
"81411","Montrose County","CO","Colorado","Bedrock"
"81414","Delta County","CO","Colorado","Orchard City"
"81419","Delta County","CO","Colorado","Hotchkiss"
"81420","Delta County","CO","Colorado","Lazear"
"81422","Montrose County","CO","Colorado","Naturita"
"81423","San Miguel County","CO","Colorado","Norwood"
"81424","Montrose County","CO","Colorado","Nucla"
"81425","Montrose County","CO","Colorado","Olathe"
"81427","Ouray County","CO","Colorado","Ouray"
"81429","Montrose County","CO","Colorado","Paradox"
"81430","San Miguel County","CO","Colorado","Placerville"
"81433","San Juan County","CO","Colorado","Silverton"
"81501","Mesa County","CO","Colorado","Grand Junction"
"81502","Mesa County","CO","Colorado","Grand Junction"
"81503","Mesa County","CO","Colorado","Grand Junction"
"81504","Mesa County","CO","Colorado","Fruitvale"
"81505","Mesa County","CO","Colorado","Grand Junction"
"81506","Mesa County","CO","Colorado","Grand Junction"
"81507","Mesa County","CO","Colorado","Grand Junction"
"81520","Mesa County","CO","Colorado","Clifton"
"81521","Mesa County","CO","Colorado","Fruita"
"81523","Mesa County","CO","Colorado","Glade Park"
"81524","Mesa County","CO","Colorado","Loma"
"81526","Mesa County","CO","Colorado","Palisade"
"81527","Mesa County","CO","Colorado",""
"81602","Garfield County","CO","Colorado","Glenwood Springs"
"81612","Pitkin County","CO","Colorado","Aspen"
"81615","Pitkin County","CO","Colorado","Snowmass Village"
"81620","Eagle County","CO","Colorado","Avon"
"81624","Mesa County","CO","Colorado","Collbran"
"81631","Eagle County","CO","Colorado","Eagle"
"81632","Eagle County","CO","Colorado",""
"81633","Moffat County","CO","Colorado","Dinosaur"
"81639","Routt County","CO","Colorado","Hayden"
"81640","Moffat County","CO","Colorado",""
"81643","Mesa County","CO","Colorado","Mesa"
"81645","Eagle County","CO","Colorado","Minturn"
"81646","Mesa County","CO","Colorado","Molina"
"81649","Eagle County","CO","Colorado","Red Cliff"
"81655","Eagle County","CO","Colorado","Wolcott"
"81656","Pitkin County","CO","Colorado","Woody Creek"
"81657","Eagle County","CO","Colorado","Vail"
"81658","Eagle County","CO","Colorado","Vail"
"82061","Upper Bavaria","BY","Bavaria","Neuried"
"82938","Sweetwater County","WY","Wyoming","McKinnon"
"83121","Lincoln County","WY","Wyoming","Frontier"
"85001","Maricopa County","AZ","Arizona","Phoenix"
"85002","Maricopa County","AZ","Arizona","Phoenix"
"85003","Maricopa County","AZ","Arizona","Phoenix"
"85004","Maricopa County","AZ","Arizona","Phoenix"
"85005","Maricopa County","AZ","Arizona","Phoenix"
"85006","Maricopa County","AZ","Arizona","Phoenix"
"85007","Maricopa County","AZ","Arizona","Phoenix"
"85008","Maricopa County","AZ","Arizona","Phoenix"
"85009","Maricopa County","AZ","Arizona","Phoenix"
"85010","Maricopa County","AZ","Arizona","Phoenix"
"85011","Maricopa County","AZ","Arizona","Phoenix"
"85012","Maricopa County","AZ","Arizona","Phoenix"
"85013","Maricopa County","AZ","Arizona","Phoenix"
"85014","Maricopa County","AZ","Arizona","Phoenix"
"85015","Maricopa County","AZ","Arizona","Phoenix"
"85016","Maricopa County","AZ","Arizona","Phoenix"
"85017","Maricopa County","AZ","Arizona","Phoenix"
"85018","Maricopa County","AZ","Arizona","Phoenix"
"85019","Maricopa County","AZ","Arizona","Phoenix"
"85020","Maricopa County","AZ","Arizona","Phoenix"
"85021","Maricopa County","AZ","Arizona","Phoenix"
"85022","Maricopa County","AZ","Arizona","Phoenix"
"85023","Maricopa County","AZ","Arizona","Phoenix"
"85024","Maricopa County","AZ","Arizona","Phoenix"
"85026","Maricopa County","AZ","Arizona","Phoenix"
"85027","Maricopa County","AZ","Arizona","Phoenix"
"85028","Maricopa County","AZ","Arizona","Phoenix"
"85029","Maricopa County","AZ","Arizona","Phoenix"
"85030","Maricopa County","AZ","Arizona","Phoenix"
"85031","Maricopa County","AZ","Arizona","Phoenix"
"85032","Maricopa County","AZ","Arizona","Phoenix"
"85033","Maricopa County","AZ","Arizona","Phoenix"
"85034","Maricopa County","AZ","Arizona","Phoenix"
"85035","Maricopa County","AZ","Arizona","Phoenix"
"85036","Maricopa County","AZ","Arizona","Phoenix"
"85037","Maricopa County","AZ","Arizona","Phoenix"
"85040","Maricopa County","AZ","Arizona","Phoenix"
"85041","Maricopa County","AZ","Arizona","Phoenix"
"85042","Maricopa County","AZ","Arizona","Phoenix"
"85043","Maricopa County","AZ","Arizona","Phoenix"
"85044","Maricopa County","AZ","Arizona","Phoenix"
"85045","Maricopa County","AZ","Arizona","Phoenix"
"85046","Maricopa County","AZ","Arizona","Phoenix"
"85048","Maricopa County","AZ","Arizona","Phoenix"
"85050","Maricopa County","AZ","Arizona","Phoenix"
"85051","Maricopa County","AZ","Arizona","Phoenix"
"85053","Maricopa County","AZ","Arizona","Phoenix"
"85054","Maricopa County","AZ","Arizona","Phoenix"
"85060","Maricopa County","AZ","Arizona","Phoenix"
"85061","Maricopa County","AZ","Arizona","Phoenix"
"85063","Maricopa County","AZ","Arizona","Phoenix"
"85064","Maricopa County","AZ","Arizona","Phoenix"
"85066","Maricopa County","AZ","Arizona","Phoenix"
"85067","Maricopa County","AZ","Arizona","Phoenix"
"85068","Maricopa County","AZ","Arizona","Phoenix"
"85069","Maricopa County","AZ","Arizona","Phoenix"
"85070","Maricopa County","AZ","Arizona","Phoenix"
"85071","Maricopa County","AZ","Arizona","Phoenix"
"85074","Maricopa County","AZ","Arizona","Phoenix"
"85076","Maricopa County","AZ","Arizona","Phoenix"
"85078","Maricopa County","AZ","Arizona","Phoenix"
"85079","Maricopa County","AZ","Arizona","Phoenix"
"85080","Maricopa County","AZ","Arizona","Phoenix"
"85082","Maricopa County","AZ","Arizona","Phoenix"
"85083","Maricopa County","AZ","Arizona","Phoenix"
"85085","Maricopa County","AZ","Arizona","Phoenix"
"85086","Maricopa County","AZ","Arizona","Phoenix"
"85087","Maricopa County","AZ","Arizona","Phoenix"
"85117","Pinal County","AZ","Arizona","Apache Junction"
"85118","Pinal County","AZ","Arizona","Gold Canyon"
"85121","Pinal County","AZ","Arizona",""
"85122","Pinal County","AZ","Arizona","ELEVEN MILE"
"85123","Pinal County","AZ","Arizona","Arizona City"
"85127","Maricopa County","AZ","Arizona","Chandler Heights"
"85128","Pinal County","AZ","Arizona","Coolidge"
"85130","Pinal County","AZ","Arizona","Casa Grande"
"85131","Pinal County","AZ","Arizona","Eloy"
"85132","Pinal County","AZ","Arizona","Florence"
"85137","Pinal County","AZ","Arizona","Kearny"
"85138","Pinal County","AZ","Arizona","Maricopa"
"85140","Pinal County","AZ","Arizona","San Tan Valley"
"85141","Pinal County","AZ","Arizona","Picacho"
"85144","Pinal County","AZ","Arizona","San Tan Valley"
"85145","Pinal County","AZ","Arizona","Red Rock"
"85147","Pinal County","AZ","Arizona","Sacaton"
"85172","Pinal County","AZ","Arizona","Stanfield"
"85173","Pinal County","AZ","Arizona","Superior"
"85178","Pinal County","AZ","Arizona","Apache Junction"
"85191","Pinal County","AZ","Arizona","Valley Farms"
"85193","Pinal County","AZ","Arizona","Casa Grande"
"85194","Pinal County","AZ","Arizona","Casa Grande"
"85201","Maricopa County","AZ","Arizona","Mesa"
"85202","Maricopa County","AZ","Arizona","Mesa"
"85203","Maricopa County","AZ","Arizona","Mesa"
"85204","Maricopa County","AZ","Arizona","Mesa"
"85205","Maricopa County","AZ","Arizona","Mesa"
"85206","Maricopa County","AZ","Arizona","Mesa"
"85207","Maricopa County","AZ","Arizona","Mesa"
"85208","Maricopa County","AZ","Arizona","Mesa"
"85209","Maricopa County","AZ","Arizona","Mesa"
"85210","Maricopa County","AZ","Arizona","Mesa"
"85211","Maricopa County","AZ","Arizona","Mesa"
"85213","Maricopa County","AZ","Arizona","Mesa"
"85214","Maricopa County","AZ","Arizona","Mesa"
"85215","Maricopa County","AZ","Arizona","Mesa"
"85216","Maricopa County","AZ","Arizona","Mesa"
"85224","Maricopa County","AZ","Arizona","Chandler"
"85225","Maricopa County","AZ","Arizona","Chandler"
"85226","Maricopa County","AZ","Arizona","Chandler"
"85233","Maricopa County","AZ","Arizona","Gilbert"
"85234","Maricopa County","AZ","Arizona","Gilbert"
"85236","Maricopa County","AZ","Arizona","Gilbert"
"85244","Maricopa County","AZ","Arizona","Chandler"
"85246","Maricopa County","AZ","Arizona","Chandler"
"85250","Maricopa County","AZ","Arizona","Scottsdale"
"85251","Maricopa County","AZ","Arizona","Scottsdale"
"85252","Maricopa County","AZ","Arizona","Scottsdale"
"85253","Maricopa County","AZ","Arizona","Scottsdale"
"85254","Maricopa County","AZ","Arizona","Scottsdale"
"85255","Maricopa County","AZ","Arizona","Scottsdale"
"85256","Maricopa County","AZ","Arizona","Scottsdale"
"85257","Maricopa County","AZ","Arizona","Scottsdale"
"85258","Maricopa County","AZ","Arizona","Scottsdale"
"85259","Maricopa County","AZ","Arizona","Scottsdale"
"85260","Maricopa County","AZ","Arizona","Scottsdale"
"85261","Maricopa County","AZ","Arizona","Scottsdale"
"85262","Maricopa County","AZ","Arizona","Scottsdale"
"85263","Maricopa County","AZ","Arizona","Rio Verde"
"85264","Maricopa County","AZ","Arizona","Scottsdale"
"85266","Maricopa County","AZ","Arizona","Scottsdale"
"85267","Maricopa County","AZ","Arizona","Scottsdale"
"85268","Maricopa County","AZ","Arizona","Scottsdale"
"85269","Maricopa County","AZ","Arizona","Scottsdale"
"85271","Maricopa County","AZ","Arizona","Scottsdale"
"85274","Maricopa County","AZ","Arizona","Mesa"
"85275","Maricopa County","AZ","Arizona","Mesa"
"85277","Maricopa County","AZ","Arizona","Mesa"
"85280","Maricopa County","AZ","Arizona","Tempe"
"85281","Maricopa County","AZ","Arizona","Tempe"
"85282","Maricopa County","AZ","Arizona","Tempe"
"85283","Maricopa County","AZ","Arizona","Tempe"
"85284","Maricopa County","AZ","Arizona","Tempe"
"85285","Maricopa County","AZ","Arizona","Tempe"
"85286","Maricopa County","AZ","Arizona","Chandler"
"85287","Maricopa County","AZ","Arizona","Tempe"
"85288","Maricopa County","AZ","Arizona","Tempe"
"85295","Maricopa County","AZ","Arizona","Gilbert"
"85296","Maricopa County","AZ","Arizona","Gilbert"
"85297","Maricopa County","AZ","Arizona","Gilbert"
"85298","Maricopa County","AZ","Arizona","Gilbert"
"85299","Maricopa County","AZ","Arizona","Gilbert"
"85301","Maricopa County","AZ","Arizona","Glendale"
"85302","Maricopa County","AZ","Arizona","Glendale"
"85303","Maricopa County","AZ","Arizona","Glendale"
"85304","Maricopa County","AZ","Arizona","Glendale"
"85305","Maricopa County","AZ","Arizona","Glendale"
"85306","Maricopa County","AZ","Arizona","Glendale"
"85307","Maricopa County","AZ","Arizona",""
"85308","Maricopa County","AZ","Arizona","Glendale"
"85309","Maricopa County","AZ","Arizona",""
"85310","Maricopa County","AZ","Arizona","Glendale"
"85311","Maricopa County","AZ","Arizona","Glendale"
"85312","Maricopa County","AZ","Arizona","Glendale"
"85318","Maricopa County","AZ","Arizona","Glendale"
"85322","Maricopa County","AZ","Arizona","Arlington"
"85323","Maricopa County","AZ","Arizona","Avondale"
"85325","La Paz County","AZ","Arizona","Bouse"
"85326","Maricopa County","AZ","Arizona","Buckeye"
"85327","Maricopa County","AZ","Arizona","Cave Creek"
"85328","La Paz County","AZ","Arizona","Cibola"
"85329","Maricopa County","AZ","Arizona","Avondale"
"85331","Maricopa County","AZ","Arizona","Cave Creek"
"85332","Yavapai County","AZ","Arizona","Congress"
"85334","La Paz County","AZ","Arizona","Ehrenberg"
"85335","Maricopa County","AZ","Arizona","El Mirage"
"85336","Yuma County","AZ","Arizona","Gadsden"
"85337","Maricopa County","AZ","Arizona","Gila Bend"
"85338","Maricopa County","AZ","Arizona","Goodyear"
"85340","Maricopa County","AZ","Arizona","Litchfield Park"
"85341","Pima County","AZ","Arizona","Lukeville"
"85343","Maricopa County","AZ","Arizona","Palo Verde"
"85344","La Paz County","AZ","Arizona","Parker"
"85345","Maricopa County","AZ","Arizona","Peoria"
"85346","La Paz County","AZ","Arizona","Quartzsite"
"85347","Yuma County","AZ","Arizona","Roll"
"85348","La Paz County","AZ","Arizona","Salome"
"85349","Yuma County","AZ","Arizona","San Luis"
"85350","Yuma County","AZ","Arizona","Somerton"
"85351","Maricopa County","AZ","Arizona","Sun City"
"85352","Yuma County","AZ","Arizona","Tacna"
"85353","Maricopa County","AZ","Arizona","Tolleson"
"85354","Maricopa County","AZ","Arizona","Tonopah"
"85355","Maricopa County","AZ","Arizona",""
"85356","Yuma County","AZ","Arizona","Wellton"
"85357","La Paz County","AZ","Arizona","Wenden"
"85359","La Paz County","AZ","Arizona","Quartzsite"
"85360","Mohave County","AZ","Arizona","Wikieup"
"85361","Maricopa County","AZ","Arizona","Wittmann"
"85362","Yavapai County","AZ","Arizona","Yarnell"
"85363","Maricopa County","AZ","Arizona","Youngtown"
"85364","Yuma County","AZ","Arizona","Yuma"
"85365","Yuma County","AZ","Arizona","Martinez Lake"
"85366","Yuma County","AZ","Arizona","Yuma"
"85367","Yuma County","AZ","Arizona","Yuma"
"85371","La Paz County","AZ","Arizona","Poston"
"85372","Maricopa County","AZ","Arizona","Sun City"
"85373","Maricopa County","AZ","Arizona","Sun City"
"85374","Maricopa County","AZ","Arizona","Surprise"
"85375","Maricopa County","AZ","Arizona","Sun City West"
"85376","Maricopa County","AZ","Arizona","Sun City West"
"85377","Maricopa County","AZ","Arizona","Carefree"
"85378","Maricopa County","AZ","Arizona","Surprise"
"85379","Maricopa County","AZ","Arizona","Surprise"
"85380","Maricopa County","AZ","Arizona","Peoria"
"85381","Maricopa County","AZ","Arizona","Peoria"
"85382","Maricopa County","AZ","Arizona","Peoria"
"85383","Maricopa County","AZ","Arizona","Peoria"
"85385","Maricopa County","AZ","Arizona","Peoria"
"85387","Maricopa County","AZ","Arizona","Surprise"
"85388","Maricopa County","AZ","Arizona","Surprise"
"85392","Maricopa County","AZ","Arizona","Avondale"
"85395","Maricopa County","AZ","Arizona","Goodyear"
"85396","Maricopa County","AZ","Arizona","Buckeye"
"85501","Gila County","AZ","Arizona","Globe"
"85530","Graham County","AZ","Arizona","Bylas"
"85531","Graham County","AZ","Arizona","Central"
"85532","Gila County","AZ","Arizona","Claypool"
"85534","Greenlee County","AZ","Arizona","Duncan"
"85535","Graham County","AZ","Arizona","Eden"
"85536","Graham County","AZ","Arizona","Fort Thomas"
"85540","Greenlee County","AZ","Arizona","Morenci"
"85543","Graham County","AZ","Arizona","Pima"
"85546","Graham County","AZ","Arizona","Safford"
"85547","Gila County","AZ","Arizona","Payson"
"85548","Graham County","AZ","Arizona","Safford"
"85550","Gila County","AZ","Arizona","San Carlos"
"85551","Graham County","AZ","Arizona","Solomon"
"85552","Graham County","AZ","Arizona","Thatcher"
"85553","Gila County","AZ","Arizona","Tonto Basin"
"85554","Gila County","AZ","Arizona","Young"
"85601","Pima County","AZ","Arizona","Arivaca"
"85603","Cochise County","AZ","Arizona","Bisbee"
"85605","Cochise County","AZ","Arizona","Bowie"
"85606","Cochise County","AZ","Arizona","Cochise"
"85607","Cochise County","AZ","Arizona","Douglas"
"85608","Cochise County","AZ","Arizona","Douglas"
"85609","Cochise County","AZ","Arizona","Dragoon"
"85610","Cochise County","AZ","Arizona","Elfrida"
"85613","Cochise County","AZ","Arizona","Sierra Vista"
"85614","Pima County","AZ","Arizona","Madera Canyon"
"85615","Cochise County","AZ","Arizona","Hereford"
"85616","Cochise County","AZ","Arizona","Huachuca City"
"85617","Cochise County","AZ","Arizona","McNeal"
"85618","Pinal County","AZ","Arizona","Mammoth"
"85619","Pima County","AZ","Arizona",""
"85620","Vendee","Pays de la Loire","Pays de la Loire","Rocheservière"
"85622","Pima County","AZ","Arizona","Green Valley"
"85623","Pinal County","AZ","Arizona","Oracle"
"85624","Santa Cruz County","AZ","Arizona","Patagonia"
"85625","Cochise County","AZ","Arizona","Sunsites"
"85626","Cochise County","AZ","Arizona","Pirtleville"
"85627","Cochise County","AZ","Arizona","Pomerene"
"85628","Santa Cruz County","AZ","Arizona","Nogales"
"85629","Pima County","AZ","Arizona","Sahuarita"
"85630","Cochise County","AZ","Arizona","Saint David"
"85631","Pinal County","AZ","Arizona","San Manuel"
"85633","Pima County","AZ","Arizona","Sasabe"
"85635","Cochise County","AZ","Arizona","Sierra Vista"
"85636","Cochise County","AZ","Arizona","Sierra Vista"
"85638","Cochise County","AZ","Arizona","Tombstone"
"85639","Pima County","AZ","Arizona","Topawa"
"85640","Santa Cruz County","AZ","Arizona",""
"85641","Pima County","AZ","Arizona","Vail"
"85646","Santa Cruz County","AZ","Arizona","Tubac"
"85648","Santa Cruz County","AZ","Arizona","Rio Rico"
"85650","Cochise County","AZ","Arizona","Sierra Vista"
"85652","Pima County","AZ","Arizona","Marana"
"85654","Pima County","AZ","Arizona","Rillito"
"85701","Pima County","AZ","Arizona","Tucson"
"85702","Pima County","AZ","Arizona","Tucson"
"85703","Pima County","AZ","Arizona","Tucson"
"85704","Pima County","AZ","Arizona","Oro Valley"
"85705","Pima County","AZ","Arizona","Tucson"
"85706","Pima County","AZ","Arizona","Tucson"
"85707","Pima County","AZ","Arizona","DAVIS MONTHAN Air Force Base"
"85708","Pima County","AZ","Arizona","Tucson"
"85709","Pima County","AZ","Arizona","Tucson"
"85710","Pima County","AZ","Arizona","Tucson"
"85711","Pima County","AZ","Arizona","Tucson"
"85712","Pima County","AZ","Arizona","Tucson"
"85713","Pima County","AZ","Arizona","Tucson"
"85714","Pima County","AZ","Arizona","Tucson"
"85715","Pima County","AZ","Arizona","Tucson"
"85716","Pima County","AZ","Arizona","Tucson"
"85717","Pima County","AZ","Arizona","Tucson"
"85718","Pima County","AZ","Arizona","Tucson"
"85719","Pima County","AZ","Arizona","Tucson"
"85721","Pima County","AZ","Arizona","Tucson"
"85723","Pima County","AZ","Arizona","Tucson"
"85724","Pima County","AZ","Arizona","Tucson"
"85725","Pima County","AZ","Arizona","Tucson"
"85726","Pima County","AZ","Arizona","Tucson"
"85728","Pima County","AZ","Arizona","Tucson"
"85730","Pima County","AZ","Arizona","Tucson"
"85731","Pima County","AZ","Arizona","Tucson"
"85732","Pima County","AZ","Arizona","Tucson"
"85733","Pima County","AZ","Arizona","Tucson"
"85734","Pima County","AZ","Arizona","Tucson"
"85735","Pima County","AZ","Arizona","Tucson"
"85736","Pima County","AZ","Arizona","Tucson"
"85737","Pima County","AZ","Arizona","Oro Valley"
"85738","Pima County","AZ","Arizona","Tucson"
"85740","Pima County","AZ","Arizona","Tucson"
"85741","Pima County","AZ","Arizona","Tucson"
"85742","Pima County","AZ","Arizona","Oro Valley"
"85743","Pima County","AZ","Arizona","Tucson"
"85745","Pima County","AZ","Arizona","Tucson"
"85746","Pima County","AZ","Arizona","Tucson"
"85747","Pima County","AZ","Arizona","Tucson"
"85748","Pima County","AZ","Arizona","Tucson"
"85749","Pima County","AZ","Arizona","Tucson"
"85750","Pima County","AZ","Arizona","Tucson"
"85751","Pima County","AZ","Arizona","Tucson"
"85752","Pima County","AZ","Arizona","Tucson"
"85754","Pima County","AZ","Arizona","Tucson"
"85755","Pima County","AZ","Arizona","Oro Valley"
"85756","Pima County","AZ","Arizona","Tucson"
"85757","Pima County","AZ","Arizona","Tucson"
"85902","Navajo County","AZ","Arizona","Show Low"
"85911","Navajo County","AZ","Arizona","Show Low"
"85912","Navajo County","AZ","Arizona",""
"85920","Apache County","AZ","Arizona","Alpine"
"85922","Greenlee County","AZ","Arizona",""
"85923","Navajo County","AZ","Arizona","Clay Springs"
"85924","Apache County","AZ","Arizona","Concho"
"85925","Apache County","AZ","Arizona","Eagar"
"85926","Navajo County","AZ","Arizona","Fort Apache"
"85927","Apache County","AZ","Arizona","Greer"
"85928","Navajo County","AZ","Arizona",""
"85929","Navajo County","AZ","Arizona",""
"85930","Apache County","AZ","Arizona","McNary"
"85932","Apache County","AZ","Arizona","Nutrioso"
"85933","Navajo County","AZ","Arizona",""
"85934","Navajo County","AZ","Arizona","Pinedale"
"85936","Apache County","AZ","Arizona","Saint Johns"
"85938","Apache County","AZ","Arizona","Springerville"
"85939","Navajo County","AZ","Arizona","Taylor"
"85940","Apache County","AZ","Arizona","Vernon"
"85942","Navajo County","AZ","Arizona","Woodruff"
"86001","Coconino County","AZ","Arizona","Flagstaff"
"86002","Coconino County","AZ","Arizona","Flagstaff"
"86003","Coconino County","AZ","Arizona","Flagstaff"
"86004","Coconino County","AZ","Arizona","Flagstaff"
"86005","Coconino County","AZ","Arizona","Flagstaff"
"86011","Coconino County","AZ","Arizona","Flagstaff"
"86015","Coconino County","AZ","Arizona","Bellemont"
"86016","Coconino County","AZ","Arizona","Gray Mountain"
"86017","Coconino County","AZ","Arizona","Munds Park"
"86018","Coconino County","AZ","Arizona","PARKS COMM PO"
"86020","Coconino County","AZ","Arizona","Cameron"
"86021","Mohave County","AZ","Arizona","Colorado City"
"86023","Coconino County","AZ","Arizona","Grand Canyon Village"
"86024","Coconino County","AZ","Arizona","Flagstaff"
"86028","Apache County","AZ","Arizona","Holbrook"
"86029","Navajo County","AZ","Arizona","Holbrook"
"86031","Navajo County","AZ","Arizona","Holbrook"
"86032","Navajo County","AZ","Arizona","Joseph City"
"86035","Coconino County","AZ","Arizona","Leupp"
"86036","Coconino County","AZ","Arizona","Marble Canyon"
"86038","Coconino County","AZ","Arizona","Flagstaff"
"86039","Navajo County","AZ","Arizona",""
"86040","Coconino County","AZ","Arizona","Page"
"86042","Navajo County","AZ","Arizona",""
"86043","Navajo County","AZ","Arizona","Second Mesa"
"86045","Coconino County","AZ","Arizona","Tuba City"
"86046","Coconino County","AZ","Arizona","Williams"
"86052","Coconino County","AZ","Arizona","North Rim"
"86053","Coconino County","AZ","Arizona","Tonalea"
"86301","Yavapai County","AZ","Arizona","Prescott"
"86302","Yavapai County","AZ","Arizona","Prescott"
"86303","Yavapai County","AZ","Arizona","Prescott"
"86304","Yavapai County","AZ","Arizona","Prescott"
"86305","Yavapai County","AZ","Arizona","Prescott"
"86312","Yavapai County","AZ","Arizona","Prescott Valley"
